Wall time,Step,Value
1551608876.5525887,7626,1903.2916259765625
1551608996.295873,7646,1906.25
1551609116.3701668,7666,1908.4166259765625
1551609236.2191033,7686,1905.9583740234375
1551609356.10953,7706,1908.0833740234375
1551609596.3783493,7745,1905.2083740234375
1551609715.9442015,7765,1908.0416259765625
1551609835.5826426,7785,1907.0833740234375
1551609955.493356,7805,1907.9583740234375
1551610316.0338767,7865,1907.4166259765625
1551610556.2395337,7905,1906.7916259765625
1551610676.3116484,7925,1904.9583740234375
1551610916.529074,7965,1906.75
1551611036.5131881,7985,1902.625
1551611156.5606568,8005,1909.2916259765625
1551611396.5729077,8045,1904.9166259765625
1551611516.2144685,8065,1907.6666259765625
1551611756.0943508,8104,1906.6666259765625
1551611995.774617,8144,1907.75
1551612115.7628536,8164,1906.3333740234375
1551612235.8382401,8184,1906.0416259765625
1551612476.2984593,8224,1907.7083740234375
1551612596.4787161,8244,1909.1666259765625
1551612716.35851,8264,1906.2916259765625
1551613076.3720798,8324,1902.9166259765625
1551613196.6108305,8344,1906.25
1551613316.2741675,8364,1899.6666259765625
1551613436.1940327,8384,1908.4166259765625
1551613555.9730203,8403,1907.25
1551613675.9813292,8423,1905.0
1551613915.5672116,8463,1906.5416259765625
1551614156.2588518,8503,1905.9166259765625
1551614396.5399468,8543,1903.875
1551614636.3442023,8583,1904.7083740234375
1551614996.799469,8643,1906.8333740234375
1551615116.2250116,8663,1905.8333740234375
1551615356.1933007,8703,1908.25
1551615476.2172778,8723,1909.2083740234375
1551615596.5973055,8743,1908.0833740234375
1551615716.5502584,8763,1908.4166259765625
1551615836.4586716,8783,1904.4166259765625
1551616076.1716158,8823,1903.3333740234375
1551616196.5854304,8843,1909.2916259765625
1551616316.2230103,8863,1907.0
1551616436.3533227,8883,1906.0
1551616556.3392668,8903,1904.5
1551616676.247386,8923,1905.625
1551616796.3814328,8943,1903.9166259765625
1551616916.2645633,8963,1908.9583740234375
1551617036.1509018,8983,1904.2916259765625
1551617156.405731,9003,1908.9166259765625
1551617276.3105376,9023,1907.875
1551617396.535288,9043,1906.1666259765625
1551617636.2228827,9083,1907.625
1551617756.1276855,9103,1907.75
1551617876.151739,9123,1910.0833740234375
1551617996.3637698,9143,1905.9166259765625
1551618116.3035104,9163,1906.75
1551618235.951719,9183,1908.4583740234375
1551618356.1855555,9203,1905.5416259765625
1551618475.8745878,9223,1905.125
1551618596.372627,9243,1903.8333740234375
1551618715.8847408,9263,1906.8333740234375
1551618835.6922886,9283,1905.5416259765625
1551618955.620844,9303,1911.0416259765625
1551619075.5826993,9323,1905.9583740234375
1551619196.054118,9343,1908.7083740234375
1551619315.7351077,9363,1906.1666259765625
1551619435.7880027,9383,1905.9166259765625
1551619555.5885465,9403,1908.875
1551619675.7225869,9423,1906.875
1551619796.607731,9443,1904.0416259765625
1551620036.1200347,9483,1908.125
1551620156.2237654,9503,1904.5833740234375
1551620636.0050092,9583,1908.25
1551620755.9155393,9603,1904.7083740234375
1551620875.7350082,9623,1905.5833740234375
1551620996.2111425,9643,1906.7916259765625
1551621115.7970936,9663,1906.7916259765625
1551621235.5463433,9683,1909.0
1551621355.4172678,9703,1907.0416259765625
1551621475.4600227,9723,1903.4166259765625
1551621715.391944,9763,1906.0833740234375
1551621835.4075649,9783,1905.1666259765625
1551621955.511585,9803,1905.0
1551622315.5424125,9863,1908.7916259765625
1551622435.8181467,9883,1907.25
1551622676.4476948,9923,1909.6666259765625
1551623036.1863418,9983,1905.6666259765625
1551623156.124577,10002,1906.9583740234375
1551623275.603905,10022,1905.625
1551623395.9988835,10042,1908.7083740234375
1551623515.885155,10062,1909.125
1551623636.1768987,10082,1906.3333740234375
1551623756.4175386,10102,1908.9166259765625
1551623876.441291,10122,1908.625
1551623996.7028282,10142,1905.1666259765625
1551624115.8870022,10161,1905.75
1551624235.8894947,10181,1910.2083740234375
1551624475.580514,10221,1906.9166259765625
1551624596.4759305,10241,1908.1666259765625
1551624716.395407,10261,1905.375
1551624836.5816844,10281,1906.0
1551624956.2159348,10301,1905.9583740234375
1551625076.3858442,10320,1908.8333740234375
1551625196.2750292,10340,1905.0833740234375
1551625435.673788,10380,1905.5833740234375
1551625555.882988,10400,1902.8333740234375
1551625676.0524654,10420,1907.5416259765625
1551625796.7211542,10440,1901.625
1551626515.8865225,10559,1905.0833740234375
1551626756.166938,10599,1908.125
1551626876.4870358,10619,1906.5
1551626996.8152442,10639,1909.125
1551627116.5218418,10659,1909.75
1551627236.2731504,10679,1908.5833740234375
1551627355.9869576,10698,1900.75
1551627476.1291192,10718,1902.8333740234375
1551627596.536896,10738,1906.2916259765625
1551627715.4926648,10758,1909.2083740234375
1551627835.8311536,10778,1905.875
1551627955.8519077,10798,1907.5
1551628076.140513,10818,1905.2083740234375
1551628196.505875,10838,1906.125
1551628316.7808003,10858,1907.2083740234375
1551628436.5990338,10878,1906.5416259765625
1551628556.5037594,10898,1909.9166259765625
1551628676.5106587,10918,1908.25
1551628916.1850328,10957,1906.2083740234375
1551629035.9078708,10977,1909.7083740234375
1551629156.3815386,10997,1905.1666259765625
1551629396.2520268,11037,1904.2083740234375
1551629515.7662835,11057,1906.0833740234375
1551629635.5939367,11077,1907.9166259765625
1551629755.588249,11097,1908.0833740234375
1551629875.73147,11117,1906.1666259765625
1551629996.1705005,11137,1902.9583740234375
1551630116.1843898,11157,1906.0
1551630356.2797675,11197,1907.75
1551630476.3901095,11217,1909.0833740234375
1551630596.7841418,11237,1907.0
1551630716.2869709,11257,1908.625
1551630836.4856648,11277,1903.7916259765625
1551630956.4815567,11297,1907.3333740234375
1551631076.4721663,11317,1908.7083740234375
1551631196.6371233,11337,1907.125
1551631316.4376256,11357,1908.5416259765625
1551631436.043043,11376,1908.4166259765625
1551631555.7132602,11396,1908.9166259765625
1551631675.6886506,11416,1907.4166259765625
1551631915.769318,11456,1904.75
1551632035.8556423,11476,1904.75
1551632156.0552433,11496,1907.625
1551632276.1046224,11516,1905.75
1551632396.5384,11536,1906.9166259765625
1551632516.4180298,11556,1906.0
1551632636.6098871,11576,1906.6666259765625
1551632756.499093,11596,1905.5416259765625
1551632876.262156,11616,1905.9583740234375
1551632996.6385608,11636,1905.625
1551633115.99027,11655,1904.625
1551633236.168154,11675,1907.25
1551633356.025851,11695,1910.5
1551633475.8370457,11715,1904.9166259765625
1551633715.6282468,11755,1907.625
1551633835.6280935,11775,1909.125
1551633955.7272456,11795,1911.25
1551634196.5030847,11835,1907.0416259765625
1551634316.3380995,11855,1908.0833740234375
1551634436.1459727,11875,1905.7083740234375
1551634556.3921711,11895,1911.0416259765625
1551634796.4126012,11935,1908.0833740234375
1551634916.6791716,11955,1907.0833740234375
1551635036.392366,11975,1903.3333740234375
1551635156.5574152,11995,1908.1666259765625
1551635276.3841407,12015,1907.25
1551635396.5387685,12035,1906.375
1551635516.2226996,12055,1905.2083740234375
1551635755.959915,12094,1902.7916259765625
1551635996.5358598,12134,1905.875
1551636115.7601676,12154,1909.25
1551636235.4849973,12174,1903.8333740234375
1551636595.8791232,12234,1909.5
1551637076.0235772,12314,1904.8333740234375
1551637196.4815538,12334,1903.5416259765625
1551637316.168659,12354,1905.2083740234375
1551637436.2238097,12374,1906.75
1551637556.4353213,12394,1908.875
1551637676.3917768,12414,1906.2083740234375
1551637796.571246,12434,1903.7916259765625
1551637916.296156,12454,1909.625
1551638276.4840257,12514,1907.6666259765625
1551638396.4156363,12534,1905.0416259765625
1551638516.3248181,12554,1907.4166259765625
1551638635.9767869,12574,1906.875
1551638876.1184177,12614,1908.25
1551638996.337656,12634,1911.75
1551639116.43561,12654,1907.5416259765625
1551639356.190599,12694,1907.4583740234375
1551639476.1659956,12714,1906.9583740234375
1551639596.4188917,12734,1909.7083740234375
1551639716.3836365,12754,1904.7916259765625
1551639836.199131,12774,1909.0
1551639956.2955496,12794,1908.7083740234375
1551640076.4176826,12814,1904.7916259765625
1551640196.624135,12834,1907.375
1551640316.3786485,12854,1904.0
1551640436.383865,12874,1908.5416259765625
1551640556.4953668,12894,1905.625
1551640676.4898024,12914,1910.125
1551640796.205078,12934,1909.0416259765625
1551640916.4839354,12954,1904.5833740234375
1551641036.4427328,12974,1906.75
1551641156.7321663,12994,1906.9166259765625
1551641515.9458919,13053,1907.4583740234375
1551641635.5861955,13073,1910.2083740234375
1551641875.4333112,13113,1908.0416259765625
1551641996.2167165,13133,1906.9166259765625
1551642116.2478685,13153,1908.5833740234375
1551642236.155406,13173,1903.6666259765625
1551642356.0602996,13192,1906.75
1551642476.2265842,13213,1904.5833740234375
1551642596.3432162,13233,1908.4583740234375
1551642715.5611913,13253,1908.875
1551642835.592403,13273,1904.2916259765625
1551642956.1092584,13294,1906.8333740234375
1551643076.4397974,13314,1907.4583740234375
1551643315.653322,13354,1908.6666259765625
1551643435.4617987,13374,1902.5416259765625
1551643555.7365367,13394,1909.1666259765625
1551643676.5643568,13415,1906.0
1551643796.478246,13435,1908.5416259765625
1551643915.790589,13455,1907.4166259765625
1551644035.4890125,13475,1907.5
1551644155.6014676,13495,1906.4583740234375
1551644276.0400283,13515,1907.2083740234375
1551644396.6418476,13536,1904.7916259765625
1551644515.9774427,13556,1910.0833740234375
1551644635.6082363,13576,1905.375
1551644755.5127985,13596,1905.6666259765625
1551644876.323789,13617,1908.125
1551644996.5826585,13637,1907.125
1551645115.6912103,13657,1905.2916259765625
1551645235.6315198,13677,1908.0
1551645356.0660338,13697,1908.5
1551645476.3128364,13718,1908.625
1551645596.580001,13738,1906.5416259765625
1551645835.5244474,13778,1908.0833740234375
1551646075.9064908,13818,1908.8333740234375
1551646316.3635519,13859,1907.75
1551646675.6830783,13919,1905.2083740234375
1551646796.297716,13939,1906.1666259765625
1551646915.540872,13959,1902.8333740234375
1551647035.9034028,13979,1905.0833740234375
1551647156.0377946,14000,1904.75
1551647276.278258,14020,1904.75
1551647396.5160105,14040,1907.4583740234375
1551647516.0291748,14060,1906.375
1551647635.9734237,14080,1904.2916259765625
1551647755.4887254,14100,1908.1666259765625
1551647875.4783652,14120,1906.2083740234375
1551647996.2418387,14140,1911.9583740234375
1551648116.0510402,14160,1908.0833740234375
1551648475.8574216,14221,1907.4166259765625
1551648595.9207275,14241,1905.25
1551648715.556755,14261,1907.0
1551648955.9943163,14301,1909.9166259765625
1551649076.3609772,14322,1906.4166259765625
1551649196.7552402,14342,1907.4583740234375
1551649316.0670054,14362,1904.625
1551649435.712246,14382,1907.0
1551649555.6070046,14402,1910.3333740234375
1551649675.476736,14422,1908.9583740234375
1551649796.0534108,14442,1907.9166259765625
1551649915.72036,14462,1906.2083740234375
1551650156.1871817,14502,1905.5416259765625
1551650276.1132588,14523,1904.9166259765625
1551650396.2288957,14543,1911.375
1551650516.3778255,14563,1901.9583740234375
1551650636.1665268,14583,1906.625
1551650875.8272173,14623,1908.7083740234375
1551650995.9152918,14643,1902.6666259765625
1551651115.5899997,14663,1904.9583740234375
1551651235.7301452,14683,1905.7083740234375
1551651355.7175643,14703,1905.3333740234375
1551651476.128711,14723,1906.7083740234375
1551651596.5966115,14744,1909.0833740234375
1551651716.5159209,14764,1907.25
1551651836.2733793,14784,1906.125
1551651955.8928978,14804,1902.875
1551652075.5749285,14824,1905.6666259765625
1551652196.0948577,14844,1909.375
1551652315.4476094,14864,1904.2916259765625
1551652435.4447773,14884,1905.1666259765625
1551652676.3311005,14925,1903.0
1551652796.5667093,14945,1906.625
1551652915.7076397,14965,1906.4166259765625
1551653035.6959662,14985,1909.375
1551653155.5842814,15005,1908.8333740234375
1551653275.5932796,15025,1905.4583740234375
1551653396.0932028,15045,1909.0
1551653515.65629,15065,1905.5416259765625
1551653876.0405002,15126,1906.5
1551653996.1022973,15146,1904.8333740234375
1551654235.6243668,15186,1905.2916259765625
1551654355.4904666,15206,1907.9166259765625
1551654475.763212,15226,1909.7916259765625
1551654596.5561004,15247,1905.5833740234375
1551654716.2894228,15267,1904.5416259765625
1551654836.2389069,15287,1909.2083740234375
1551655076.078875,15327,1904.5416259765625
1551655196.1187296,15347,1906.4583740234375
1551655315.7224586,15367,1904.2916259765625
1551655435.489326,15387,1906.125
1551655555.7957025,15407,1906.2916259765625
1551655675.6820269,15427,1905.25
1551655796.519107,15448,1905.7083740234375
1551655916.5846891,15468,1906.7083740234375
1551656155.7532375,15508,1908.8333740234375
1551656275.6879776,15528,1899.875
1551656395.951411,15548,1904.0416259765625
1551656515.6835768,15568,1907.0833740234375
1551656635.6519618,15588,1903.5833740234375
1551656756.1119266,15608,1907.125
1551656876.2653983,15629,1904.0416259765625
1551656996.7386475,15649,1905.5416259765625
1551657116.385539,15669,1906.9166259765625
1551657235.7802224,15689,1903.3333740234375
1551657355.4876242,15709,1907.7083740234375
1551657475.4990835,15729,1907.3333740234375
1551657595.9731765,15749,1903.0
1551657715.9078193,15769,1905.625
1551657835.979028,15790,1906.875
1551657956.49664,15810,1907.4166259765625
1551658076.1217706,15830,1908.0
1551658196.0859308,15850,1907.375
1551658315.5380237,15870,1908.625
1551658435.4672534,15890,1907.0416259765625
1551658555.781929,15910,1908.5
1551658676.1082826,15931,1907.0416259765625
1551658796.7683778,15951,1908.5416259765625
1551659035.8675988,15991,1908.0416259765625
1551659155.4551759,16011,1904.7083740234375
1551659275.58045,16031,1909.2916259765625
1551659396.427781,16052,1906.75
1551659516.4122393,16072,1904.9583740234375
1551659636.3737664,16092,1908.125
1551659756.1445615,16112,1906.7916259765625
1551659876.110206,16132,1909.6666259765625
1551660115.6591597,16172,1908.0
1551660235.4868553,16192,1907.5416259765625
1551660355.4250646,16212,1904.0833740234375
1551660475.7778785,16232,1906.8333740234375
1551660596.0725904,16252,1902.625
1551660715.7515323,16272,1906.9166259765625
1551660956.484101,16313,1905.4583740234375
1551661076.3974645,16333,1905.4583740234375
1551661196.4353423,16353,1906.75
1551661315.9057286,16373,1907.4166259765625
1551661555.5608413,16413,1907.5416259765625
1551661675.5195618,16433,1908.25
1551661795.956195,16453,1905.625
1551662156.2899458,16514,1907.0416259765625
1551662275.9434254,16534,1906.5416259765625
1551662396.0453942,16554,1908.0
1551662515.5955787,16574,1904.9166259765625
1551662635.4569092,16594,1905.875
1551662755.7748742,16614,1907.375
1551662876.0597444,16635,1904.5
1551662996.9653218,16655,1909.6666259765625
1551663116.2488067,16675,1906.9583740234375
1551663236.1941743,16695,1909.8333740234375
1551663355.4341464,16715,1908.9583740234375
1551663475.4158726,16735,1907.875
1551663596.3593576,16755,1908.2083740234375
1551663836.38821,16796,1907.9583740234375
1551663955.7215567,16816,1907.1666259765625
1551664195.8933146,16856,1905.5833740234375
1551664315.7288818,16876,1909.3333740234375
1551664436.0697224,16896,1905.25
1551664556.2618477,16917,1904.6666259765625
1551664796.6125457,16957,1907.75
1551664915.8863535,16977,1909.2916259765625
1551665035.4762018,16997,1909.9166259765625
1551665155.5848136,17017,1907.4583740234375
1551665396.4612863,17058,1907.8333740234375
1551665636.1315908,17098,1908.75
1551665875.495219,17138,1903.5833740234375
1551665996.4173222,17158,1902.875
1551666116.0390396,17179,1907.5833740234375
1551666236.415838,17199,1906.6666259765625
1551666356.1076276,17219,1907.8333740234375
1551666835.8636403,17299,1906.8333740234375
1551666955.793647,17319,1908.4166259765625
1551667076.612445,17340,1907.75
1551667196.7727466,17360,1906.2083740234375
1551667316.0292737,17380,1906.8333740234375
1551667555.5866673,17420,1907.3333740234375
1551667675.8824487,17440,1904.5416259765625
1551667796.3892062,17460,1903.5
1551667916.2956226,17481,1908.0416259765625
1551668036.3895798,17501,1902.9166259765625
1551668155.8785667,17521,1905.0416259765625
1551668275.7581747,17541,1906.2916259765625
1551668395.890317,17561,1905.5416259765625
1551668515.4893627,17581,1902.375
1551668635.5113153,17601,1908.375
1551668875.6218297,17641,1905.9583740234375
1551668996.1966062,17661,1904.5
1551669115.4991162,17681,1906.6666259765625
