Wall time,Step,Value
1551571315.7511683,1404,2.2083332538604736
1551571435.8847587,1424,4.083333492279053
1551571556.1280894,1444,2.1666667461395264
1551571676.098255,1464,2.8333332538604736
1551571916.3119237,1504,2.875
1551572036.4189892,1524,2.75
1551572156.28627,1544,3.875
1551572276.3807466,1564,2.2083332538604736
1551572516.217083,1604,3.7083332538604736
1551572636.5048053,1624,3.2083332538604736
1551572876.4683685,1664,2.5
1551572996.6809685,1684,2.25
1551573115.8825548,1703,2.5416667461395264
1551573236.007672,1723,3.625
1551573355.9712534,1743,2.9166667461395264
1551573475.6820076,1763,2.7083332538604736
1551573715.5299528,1803,2.4583332538604736
1551573835.6171772,1823,4.375
1551573955.5435648,1843,2.9583332538604736
1551574075.4026656,1863,2.75
1551574315.583624,1903,2.5833332538604736
1551574435.7593896,1923,2.7083332538604736
1551574675.9661818,1963,2.6666667461395264
1551574796.520874,1983,3.3333332538604736
1551574916.1983094,2003,2.75
1551575036.2538981,2023,3.9166667461395264
1551575156.5416207,2043,2.0416667461395264
1551575276.3151028,2063,5.458333492279053
1551575396.647095,2083,2.125
1551575516.41938,2103,2.4166667461395264
1551575756.4813106,2143,2.75
1551575876.2918224,2163,2.2916667461395264
1551575996.6722555,2183,2.7916667461395264
1551576116.4642498,2203,2.0833332538604736
1551576356.4897463,2243,3.3333332538604736
1551576476.3955867,2263,2.75
1551576596.6501238,2283,4.875
1551576716.2499435,2303,4.041666507720947
1551576836.315123,2323,2.6666667461395264
1551576956.2592237,2343,4.041666507720947
1551577076.274881,2363,1.4166666269302368
1551577196.5436122,2383,4.291666507720947
1551577316.0931811,2403,2.3333332538604736
1551577436.160807,2423,3.2083332538604736
1551577556.2199812,2443,3.375
1551577676.1743352,2463,3.0833332538604736
1551577796.5711596,2483,2.75
1551577916.2998471,2503,2.5
1551578036.2297971,2523,2.625
1551578276.1718915,2563,4.125
1551578396.5797436,2583,2.7916667461395264
1551578756.4931934,2643,3.3333332538604736
1551578876.455621,2663,2.6666667461395264
1551579116.359484,2703,3.5416667461395264
1551579236.3962514,2723,1.8333333730697632
1551579476.6144085,2763,2.2916667461395264
1551579716.4045992,2803,3.25
1551579836.170977,2823,1.625
1551579956.1825528,2843,3.7916667461395264
1551580076.329875,2863,3.625
1551580196.7501128,2883,3.875
1551580316.3209882,2903,3.0833332538604736
1551580556.2965567,2943,3.2083332538604736
1551580676.2146227,2963,3.25
1551580796.2285812,2983,1.7083333730697632
1551580916.2084434,3003,3.5
1551581156.46476,3043,3.6666667461395264
1551581276.079771,3063,2.9583332538604736
1551581396.4630969,3083,2.0416667461395264
1551581636.1952965,3123,1.4583333730697632
1551581756.2333753,3143,3.2083332538604736
1551581876.3043308,3163,3.25
1551582116.3386962,3203,1.7083333730697632
1551582236.4094505,3223,3.4583332538604736
1551582476.3466585,3263,2.6666667461395264
1551582596.678959,3283,3.0416667461395264
1551582836.1968224,3323,4.375
1551582956.1436253,3343,4.083333492279053
1551583076.2456017,3363,4.083333492279053
1551583316.1348178,3403,3.5416667461395264
1551583436.105506,3423,1.7916666269302368
1551583556.0357838,3443,2.9166667461395264
1551583796.392772,3483,2.4166667461395264
1551583916.2118855,3503,3.2083332538604736
1551584036.0697253,3523,3.125
1551584156.0375369,3543,2.9583332538604736
1551584396.404382,3583,3.4166667461395264
1551584516.2116358,3603,3.0416667461395264
1551584636.1780221,3623,4.916666507720947
1551584756.312484,3643,3.0833332538604736
1551584876.495692,3663,3.625
1551584996.6848605,3683,3.6666667461395264
1551585116.2782898,3703,4.25
1551585236.3021924,3723,3.4583332538604736
1551585356.4868243,3743,3.0
1551585596.6835876,3783,3.7083332538604736
1551585716.2467833,3803,5.0
1551586076.1490815,3863,3.5833332538604736
1551586555.8692024,3943,2.375
1551586675.741608,3963,2.875
1551586915.8177354,4003,3.5
1551587035.9108508,4023,3.6666667461395264
1551587155.878309,4043,2.0416667461395264
1551587396.2940018,4083,4.458333492279053
1551587516.381202,4103,1.9583333730697632
1551587636.1224773,4123,1.75
1551587756.192689,4143,2.5833332538604736
1551587876.0422332,4163,3.25
1551588235.981409,4223,4.25
1551588356.0239494,4243,2.5416667461395264
1551588475.8070793,4263,2.125
1551588596.492312,4283,2.4166667461395264
1551588715.9617445,4303,2.5
1551588836.0540001,4323,1.7916666269302368
1551588956.148105,4343,3.2083332538604736
1551589075.8791645,4363,2.8333332538604736
1551589196.4141877,4383,3.4166667461395264
1551589315.9164884,4403,3.5833332538604736
1551589436.0241587,4423,3.375
1551589556.439982,4443,2.875
1551589796.6812587,4482,2.0833332538604736
1551589915.561528,4501,2.2916667461395264
1551590036.684019,4521,2.7083332538604736
1551590276.5351648,4560,4.083333492279053
1551590396.1004665,4579,4.333333492279053
1551590516.080332,4599,2.3333332538604736
1551590635.6691523,4618,2.7083332538604736
1551590756.6781409,4638,4.0
1551590875.749498,4657,3.5833332538604736
1551590996.8051217,4677,3.5416667461395264
1551591235.7885659,4715,2.9583332538604736
1551591356.1485085,4735,2.3333332538604736
1551591596.597355,4774,3.2916667461395264
1551591715.748456,4793,2.9583332538604736
1551591836.158963,4813,3.2916667461395264
1551592075.5373607,4851,3.5416667461395264
1551592196.348658,4871,2.5416667461395264
1551592316.5065427,4891,6.291666507720947
1551592436.011912,4910,2.8333332538604736
1551592555.6766965,4930,4.166666507720947
1551592676.1943433,4950,3.6666667461395264
1551592796.6503806,4970,2.7916667461395264
1551592916.1368191,4989,2.4583332538604736
1551593035.7790601,5009,3.7083332538604736
1551593156.3700259,5029,3.0
1551593276.3260195,5049,2.125
1551593396.052983,5068,5.458333492279053
1551593515.732444,5088,2.625
1551593756.2038836,5128,4.166666507720947
1551593875.7619116,5147,4.5
1551593995.95784,5167,3.875
1551594116.1800869,5187,2.4583332538604736
1551594355.7259867,5226,3.875
1551594475.5026252,5246,2.5
1551594596.5212212,5266,2.625
1551594836.0340002,5305,2.6666667461395264
1551595075.9952137,5345,4.916666507720947
1551595316.0551345,5384,3.1666667461395264
1551595435.5031445,5404,2.8333332538604736
1551595555.7139912,5424,2.8333332538604736
1551595676.270098,5444,3.6666667461395264
1551595796.859271,5464,4.541666507720947
1551596035.433583,5503,3.3333332538604736
1551596156.0366297,5523,2.75
1551596276.5053518,5543,3.9166667461395264
1551596396.303339,5562,4.875
1551596515.6256826,5582,2.7916667461395264
1551596636.0861752,5602,1.6666666269302368
1551596756.49111,5622,3.5416667461395264
1551596875.9953303,5641,4.291666507720947
1551597475.7646916,5740,1.6666666269302368
1551597716.3160453,5780,5.0
1551597836.2992227,5800,5.5
1551598075.5798645,5839,5.583333492279053
1551598196.5134785,5859,2.9583332538604736
1551598316.5083625,5879,2.4166667461395264
1551598435.8522782,5898,1.9166666269302368
1551598555.7462249,5918,3.4166667461395264
1551598676.2116413,5938,3.7083332538604736
1551598796.9537616,5958,4.166666507720947
1551598915.8658752,5977,2.375
1551599035.7817686,5997,4.416666507720947
1551599156.151626,6017,4.5
1551599276.3245807,6037,3.625
1551599636.2868013,6096,2.9166667461395264
1551599756.1270063,6116,2.9166667461395264
1551599875.76039,6135,2.75
1551599995.865788,6155,3.25
1551600116.3077257,6175,3.5416667461395264
1551600356.2271335,6215,2.3333332538604736
1551600475.5552742,6234,3.5833332538604736
1551600595.9015958,6254,4.333333492279053
1551600716.4396102,6274,3.7083332538604736
1551600836.23695,6294,2.5
1551600956.0260556,6313,2.7916667461395264
1551601075.5403156,6333,3.4583332538604736
1551601196.235977,6353,2.5833332538604736
1551601316.39919,6373,3.8333332538604736
1551601436.4382799,6393,3.0833332538604736
1551601556.3464682,6413,3.625
1551601675.4898314,6432,4.833333492279053
1551601796.19434,6452,2.5833332538604736
1551601916.3330503,6472,3.0
1551602036.5885665,6492,3.7083332538604736
1551602155.9364386,6511,3.4166667461395264
1551602396.1734822,6551,3.0833332538604736
1551602516.254365,6571,2.375
1551602756.30797,6611,3.5416667461395264
1551602995.8059564,6650,4.666666507720947
1551603236.4911537,6690,2.6666667461395264
1551603356.1054738,6710,3.75
1551603476.0744133,6729,3.375
1551603595.9357796,6749,4.541666507720947
1551603716.0669901,6769,4.416666507720947
1551603836.3213692,6789,2.625
1551603956.4004867,6809,3.3333332538604736
1551604076.4506454,6829,3.7916667461395264
1551604196.2395203,6848,2.0416667461395264
1551604315.6884954,6868,3.6666667461395264
1551604435.5360003,6888,4.083333492279053
1551604556.0496867,6908,2.375
1551604676.1639812,6928,2.375
1551604796.7762642,6948,2.9166667461395264
1551604916.4655545,6968,3.125
1551605036.2257395,6988,2.5
1551605155.792858,7007,1.4583333730697632
1551605275.5108619,7027,2.8333332538604736
1551605395.9002068,7047,2.3333332538604736
1551605516.1368468,7067,3.2916667461395264
1551605636.2678418,7087,3.125
1551605756.353877,7107,3.625
1551605876.3777463,7127,4.375
1551605996.6685927,7147,2.5
1551606116.4452395,7167,3.4166667461395264
1551606236.4778473,7187,1.7083333730697632
1551606356.4737227,7207,1.7083333730697632
1551606476.476479,7227,2.4166667461395264
1551606596.6672997,7247,3.0416667461395264
1551606716.0703433,7266,4.958333492279053
1551606836.0852003,7286,3.375
1551606956.111763,7306,2.2083332538604736
1551607196.0778217,7346,4.458333492279053
1551607315.4945078,7366,2.75
1551607555.8208013,7406,1.9583333730697632
1551607676.117099,7426,4.75
1551607796.487803,7446,2.0
1551607916.2785835,7466,4.416666507720947
1551608036.2482226,7486,4.083333492279053
1551608156.32624,7506,2.625
1551608276.3626182,7526,1.875
1551608516.4973128,7566,2.0833332538604736
1551608636.495798,7586,2.1666667461395264
1551608876.5525887,7626,3.6666667461395264
1551608996.295873,7646,3.2083332538604736
1551609116.3701668,7666,1.9166666269302368
1551609236.2191033,7686,3.4583332538604736
1551609356.10953,7706,2.75
1551609596.3783493,7745,2.7083332538604736
1551609715.9442015,7765,2.5
1551609835.5826426,7785,3.25
1551609955.493356,7805,3.625
1551610316.0338767,7865,3.0
1551610556.2395337,7905,4.125
1551610676.3116484,7925,3.7083332538604736
1551610916.529074,7965,3.6666667461395264
1551611036.5131881,7985,3.6666667461395264
1551611156.5606568,8005,2.75
1551611396.5729077,8045,3.5416667461395264
1551611516.2144685,8065,2.8333332538604736
1551611756.0943508,8104,3.4166667461395264
1551611995.774617,8144,2.625
1551612115.7628536,8164,3.2083332538604736
1551612235.8382401,8184,3.125
1551612476.2984593,8224,2.7083332538604736
1551612596.4787161,8244,2.4166667461395264
1551612716.35851,8264,4.541666507720947
1551613076.3720798,8324,4.541666507720947
1551613196.6108305,8344,3.4583332538604736
1551613316.2741675,8364,6.458333492279053
1551613436.1940327,8384,1.9583333730697632
1551613555.9730203,8403,3.25
1551613675.9813292,8423,3.0
1551613915.5672116,8463,2.2083332538604736
1551614156.2588518,8503,2.2916667461395264
1551614396.5399468,8543,4.041666507720947
1551614636.3442023,8583,4.333333492279053
1551614996.799469,8643,2.625
1551615116.2250116,8663,3.5416667461395264
1551615356.1933007,8703,3.4166667461395264
1551615476.2172778,8723,1.25
1551615596.5973055,8743,2.7083332538604736
1551615716.5502584,8763,2.8333332538604736
1551615836.4586716,8783,2.9166667461395264
1551616076.1716158,8823,4.458333492279053
1551616196.5854304,8843,2.3333332538604736
1551616316.2230103,8863,3.0416667461395264
1551616436.3533227,8883,4.208333492279053
1551616556.3392668,8903,4.25
1551616676.247386,8923,4.708333492279053
1551616796.3814328,8943,4.375
1551616916.2645633,8963,2.9583332538604736
1551617036.1509018,8983,4.708333492279053
1551617156.405731,9003,1.7916666269302368
1551617276.3105376,9023,2.7083332538604736
1551617396.535288,9043,2.8333332538604736
1551617636.2228827,9083,3.4166667461395264
1551617756.1276855,9103,3.7083332538604736
1551617876.151739,9123,2.4583332538604736
1551617996.3637698,9143,3.5
1551618116.3035104,9163,3.375
1551618235.951719,9183,2.625
1551618356.1855555,9203,3.4166667461395264
1551618475.8745878,9223,4.0
1551618596.372627,9243,3.3333332538604736
1551618715.8847408,9263,2.375
1551618835.6922886,9283,3.3333332538604736
1551618955.620844,9303,1.8333333730697632
1551619075.5826993,9323,3.4583332538604736
1551619196.054118,9343,3.0833332538604736
1551619315.7351077,9363,3.0833332538604736
1551619435.7880027,9383,3.25
1551619555.5885465,9403,2.0
1551619675.7225869,9423,3.7083332538604736
1551619796.607731,9443,5.125
1551620036.1200347,9483,2.9583332538604736
1551620156.2237654,9503,3.5833332538604736
1551620636.0050092,9583,2.9583332538604736
1551620755.9155393,9603,4.708333492279053
1551620875.7350082,9623,3.625
1551620996.2111425,9643,2.6666667461395264
1551621115.7970936,9663,3.2083332538604736
1551621235.5463433,9683,2.8333332538604736
1551621355.4172678,9703,3.3333332538604736
1551621475.4600227,9723,5.708333492279053
1551621715.391944,9763,3.0
1551621835.4075649,9783,2.3333332538604736
1551621955.511585,9803,3.7083332538604736
1551622315.5424125,9863,3.5
1551622435.8181467,9883,3.375
1551622676.4476948,9923,1.4583333730697632
1551623036.1863418,9983,3.375
1551623156.124577,10002,3.7083332538604736
1551623275.603905,10022,3.1666667461395264
1551623395.9988835,10042,1.6666666269302368
1551623515.885155,10062,2.0
1551623636.1768987,10082,3.2916667461395264
1551623756.4175386,10102,4.375
1551623876.441291,10122,3.375
1551623996.7028282,10142,4.708333492279053
1551624115.8870022,10161,3.3333332538604736
1551624235.8894947,10181,1.5
1551624475.580514,10221,2.875
1551624596.4759305,10241,2.5
1551624716.395407,10261,4.041666507720947
1551624836.5816844,10281,3.6666667461395264
1551624956.2159348,10301,3.4166667461395264
1551625076.3858442,10320,3.0
1551625196.2750292,10340,3.375
1551625435.673788,10380,3.8333332538604736
1551625555.882988,10400,4.083333492279053
1551625676.0524654,10420,2.625
1551625796.7211542,10440,3.4166667461395264
1551626515.8865225,10559,3.75
1551626756.166938,10599,3.375
1551626876.4870358,10619,2.5833332538604736
1551626996.8152442,10639,1.9166666269302368
1551627116.5218418,10659,1.9583333730697632
1551627236.2731504,10679,3.2916667461395264
1551627355.9869576,10698,6.666666507720947
1551627476.1291192,10718,4.25
1551627596.536896,10738,3.2916667461395264
1551627715.4926648,10758,2.5833332538604736
1551627835.8311536,10778,4.125
1551627955.8519077,10798,2.2083332538604736
1551628076.140513,10818,4.083333492279053
1551628196.505875,10838,3.375
1551628316.7808003,10858,2.5416667461395264
1551628436.5990338,10878,2.875
1551628556.5037594,10898,2.5416667461395264
1551628676.5106587,10918,2.3333332538604736
1551628916.1850328,10957,3.25
1551629035.9078708,10977,2.2916667461395264
1551629156.3815386,10997,3.2083332538604736
1551629396.2520268,11037,3.0
1551629515.7662835,11057,2.75
1551629635.5939367,11077,2.0
1551629755.588249,11097,2.7916667461395264
1551629875.73147,11117,3.25
1551629996.1705005,11137,4.541666507720947
1551630116.1843898,11157,4.791666507720947
1551630356.2797675,11197,3.25
1551630476.3901095,11217,2.2916667461395264
1551630596.7841418,11237,3.125
1551630716.2869709,11257,2.5833332538604736
1551630836.4856648,11277,4.125
1551630956.4815567,11297,3.0833332538604736
1551631076.4721663,11317,3.7083332538604736
1551631196.6371233,11337,3.4583332538604736
1551631316.4376256,11357,2.7083332538604736
1551631436.043043,11376,2.7083332538604736
1551631555.7132602,11396,2.4583332538604736
1551631675.6886506,11416,3.4583332538604736
1551631915.769318,11456,4.125
1551632035.8556423,11476,2.125
1551632156.0552433,11496,2.5833332538604736
1551632276.1046224,11516,3.2083332538604736
1551632396.5384,11536,3.25
1551632516.4180298,11556,2.75
1551632636.6098871,11576,3.875
1551632756.499093,11596,3.875
1551632876.262156,11616,4.291666507720947
1551632996.6385608,11636,3.0416667461395264
1551633115.99027,11655,4.458333492279053
1551633236.168154,11675,2.7916667461395264
1551633356.025851,11695,3.0416667461395264
1551633475.8370457,11715,5.25
1551633715.6282468,11755,2.875
1551633835.6280935,11775,1.75
1551633955.7272456,11795,2.5
1551634196.5030847,11835,3.75
1551634316.3380995,11855,2.2083332538604736
1551634436.1459727,11875,3.625
1551634556.3921711,11895,1.5416666269302368
1551634796.4126012,11935,3.125
1551634916.6791716,11955,3.125
1551635036.392366,11975,4.166666507720947
1551635156.5574152,11995,2.9583332538604736
1551635276.3841407,12015,3.2083332538604736
1551635396.5387685,12035,2.9166667461395264
1551635516.2226996,12055,4.708333492279053
1551635755.959915,12094,5.166666507720947
1551635996.5358598,12134,3.5833332538604736
1551636115.7601676,12154,2.3333332538604736
1551636235.4849973,12174,3.8333332538604736
1551636595.8791232,12234,1.8333333730697632
1551637076.0235772,12314,3.8333332538604736
1551637196.4815538,12334,3.0
1551637316.168659,12354,4.25
1551637436.2238097,12374,4.041666507720947
1551637556.4353213,12394,2.5833332538604736
1551637676.3917768,12414,2.8333332538604736
1551637796.571246,12434,4.291666507720947
1551637916.296156,12454,1.9583333730697632
1551638276.4840257,12514,2.1666667461395264
1551638396.4156363,12534,4.125
1551638516.3248181,12554,2.7916667461395264
1551638635.9767869,12574,3.0833332538604736
1551638876.1184177,12614,2.375
1551638996.337656,12634,2.625
1551639116.43561,12654,2.5833332538604736
1551639356.190599,12694,2.0833332538604736
1551639476.1659956,12714,3.9166667461395264
1551639596.4188917,12734,2.0833332538604736
1551639716.3836365,12754,4.166666507720947
1551639836.199131,12774,2.3333332538604736
1551639956.2955496,12794,2.1666667461395264
1551640076.4176826,12814,5.0
1551640196.624135,12834,2.875
1551640316.3786485,12854,3.7916667461395264
1551640436.383865,12874,2.875
1551640556.4953668,12894,2.5416667461395264
1551640676.4898024,12914,1.9583333730697632
1551640796.205078,12934,2.9166667461395264
1551640916.4839354,12954,4.041666507720947
1551641036.4427328,12974,3.125
1551641156.7321663,12994,2.8333332538604736
1551641515.9458919,13053,2.0833332538604736
1551641635.5861955,13073,2.125
1551641875.4333112,13113,3.0416667461395264
1551641996.2167165,13133,2.5416667461395264
1551642116.2478685,13153,1.9166666269302368
1551642236.155406,13173,4.458333492279053
1551642356.0602996,13192,3.5833332538604736
1551642476.2265842,13213,3.7916667461395264
1551642596.3432162,13233,2.4583332538604736
1551642715.5611913,13253,2.25
1551642835.592403,13273,3.7083332538604736
1551642956.1092584,13294,3.4583332538604736
1551643076.4397974,13314,3.0833332538604736
1551643315.653322,13354,1.9166666269302368
1551643435.4617987,13374,6.333333492279053
1551643555.7365367,13394,1.7083333730697632
1551643676.5643568,13415,4.041666507720947
1551643796.478246,13435,2.5
1551643915.790589,13455,2.6666667461395264
1551644035.4890125,13475,3.375
1551644155.6014676,13495,3.7916667461395264
1551644276.0400283,13515,4.166666507720947
1551644396.6418476,13536,4.583333492279053
1551644515.9774427,13556,2.0
1551644635.6082363,13576,2.7916667461395264
1551644755.5127985,13596,3.0416667461395264
1551644876.323789,13617,2.6666667461395264
1551644996.5826585,13637,2.4166667461395264
1551645115.6912103,13657,4.291666507720947
1551645235.6315198,13677,2.5
1551645356.0660338,13697,3.125
1551645476.3128364,13718,3.3333332538604736
1551645596.580001,13738,3.2083332538604736
1551645835.5244474,13778,2.9166667461395264
1551646075.9064908,13818,2.875
1551646316.3635519,13859,2.6666667461395264
1551646675.6830783,13919,3.3333332538604736
1551646796.297716,13939,3.0416667461395264
1551646915.540872,13959,4.75
1551647035.9034028,13979,2.625
1551647156.0377946,14000,3.1666667461395264
1551647276.278258,14020,3.9166667461395264
1551647396.5160105,14040,3.9166667461395264
1551647516.0291748,14060,2.2083332538604736
1551647635.9734237,14080,3.875
1551647755.4887254,14100,2.5833332538604736
1551647875.4783652,14120,2.5
1551647996.2418387,14140,1.6666666269302368
1551648116.0510402,14160,3.5833332538604736
1551648475.8574216,14221,2.8333332538604736
1551648595.9207275,14241,4.208333492279053
1551648715.556755,14261,3.5416667461395264
1551648955.9943163,14301,2.2916667461395264
1551649076.3609772,14322,2.75
1551649196.7552402,14342,3.6666667461395264
1551649316.0670054,14362,4.833333492279053
1551649435.712246,14382,3.75
1551649555.6070046,14402,2.0833332538604736
1551649675.476736,14422,2.625
1551649796.0534108,14442,2.1666667461395264
1551649915.72036,14462,3.2916667461395264
1551650156.1871817,14502,2.75
1551650276.1132588,14523,2.8333332538604736
1551650396.2288957,14543,1.875
1551650516.3778255,14563,3.8333332538604736
1551650636.1665268,14583,2.75
1551650875.8272173,14623,3.1666667461395264
1551650995.9152918,14643,5.541666507720947
1551651115.5899997,14663,2.7916667461395264
1551651235.7301452,14683,3.875
1551651355.7175643,14703,3.4166667461395264
1551651476.128711,14723,3.5833332538604736
1551651596.5966115,14744,2.4166667461395264
1551651716.5159209,14764,3.625
1551651836.2733793,14784,3.1666667461395264
1551651955.8928978,14804,4.208333492279053
1551652075.5749285,14824,4.833333492279053
1551652196.0948577,14844,1.5
1551652315.4476094,14864,4.833333492279053
1551652435.4447773,14884,3.6666667461395264
1551652676.3311005,14925,3.625
1551652796.5667093,14945,2.1666667461395264
1551652915.7076397,14965,3.0833332538604736
1551653035.6959662,14985,2.4583332538604736
1551653155.5842814,15005,3.4583332538604736
1551653275.5932796,15025,3.5
1551653396.0932028,15045,2.7083332538604736
1551653515.65629,15065,3.7083332538604736
1551653876.0405002,15126,3.625
1551653996.1022973,15146,4.333333492279053
1551654235.6243668,15186,3.0833332538604736
1551654355.4904666,15206,2.3333332538604736
1551654475.763212,15226,2.0833332538604736
1551654596.5561004,15247,3.75
1551654716.2894228,15267,4.041666507720947
1551654836.2389069,15287,2.9583332538604736
1551655076.078875,15327,2.5416667461395264
1551655196.1187296,15347,5.25
1551655315.7224586,15367,3.7083332538604736
1551655435.489326,15387,3.9583332538604736
1551655555.7957025,15407,2.5416667461395264
1551655675.6820269,15427,3.7083332538604736
1551655796.519107,15448,3.25
1551655916.5846891,15468,3.4583332538604736
1551656155.7532375,15508,2.75
1551656275.6879776,15528,5.083333492279053
1551656395.951411,15548,3.25
1551656515.6835768,15568,4.25
1551656635.6519618,15588,3.75
1551656756.1119266,15608,2.4166667461395264
1551656876.2653983,15629,4.791666507720947
1551656996.7386475,15649,3.6666667461395264
1551657116.385539,15669,3.2083332538604736
1551657235.7802224,15689,3.2083332538604736
1551657355.4876242,15709,4.125
1551657475.4990835,15729,3.6666667461395264
1551657595.9731765,15749,5.041666507720947
1551657715.9078193,15769,2.75
1551657835.979028,15790,3.3333332538604736
1551657956.49664,15810,2.7083332538604736
1551658076.1217706,15830,3.2916667461395264
1551658196.0859308,15850,3.7916667461395264
1551658315.5380237,15870,2.25
1551658435.4672534,15890,3.4583332538604736
1551658555.781929,15910,2.6666667461395264
1551658676.1082826,15931,3.625
1551658796.7683778,15951,1.875
1551659035.8675988,15991,2.875
1551659155.4551759,16011,4.291666507720947
1551659275.58045,16031,2.25
1551659396.427781,16052,2.5833332538604736
1551659516.4122393,16072,4.125
1551659636.3737664,16092,2.75
1551659756.1445615,16112,4.0
1551659876.110206,16132,2.1666667461395264
1551660115.6591597,16172,3.125
1551660235.4868553,16192,3.6666667461395264
1551660355.4250646,16212,3.875
1551660475.7778785,16232,3.2916667461395264
1551660596.0725904,16252,3.375
1551660715.7515323,16272,2.4166667461395264
1551660956.484101,16313,3.25
1551661076.3974645,16333,3.2083332538604736
1551661196.4353423,16353,2.625
1551661315.9057286,16373,2.5416667461395264
1551661555.5608413,16413,3.375
1551661675.5195618,16433,2.6666667461395264
1551661795.956195,16453,3.75
1551662156.2899458,16514,3.5
1551662275.9434254,16534,3.4583332538604736
1551662396.0453942,16554,2.4166667461395264
1551662515.5955787,16574,3.7916667461395264
1551662635.4569092,16594,3.75
1551662755.7748742,16614,3.7916667461395264
1551662876.0597444,16635,4.041666507720947
1551662996.9653218,16655,2.75
1551663116.2488067,16675,2.625
1551663236.1941743,16695,2.0833332538604736
1551663355.4341464,16715,2.875
1551663475.4158726,16735,2.4583332538604736
1551663596.3593576,16755,1.7083333730697632
1551663836.38821,16796,3.3333332538604736
1551663955.7215567,16816,2.375
1551664195.8933146,16856,3.3333332538604736
1551664315.7288818,16876,2.4166667461395264
1551664436.0697224,16896,3.9166667461395264
1551664556.2618477,16917,3.0416667461395264
1551664796.6125457,16957,2.875
1551664915.8863535,16977,2.75
1551665035.4762018,16997,2.0416667461395264
1551665155.5848136,17017,1.9583333730697632
1551665396.4612863,17058,3.3333332538604736
1551665636.1315908,17098,2.4166667461395264
1551665875.495219,17138,4.083333492279053
1551665996.4173222,17158,3.5
1551666116.0390396,17179,3.9166667461395264
1551666236.415838,17199,3.2916667461395264
1551666356.1076276,17219,2.75
1551666835.8636403,17299,4.625
1551666955.793647,17319,2.7916667461395264
1551667076.612445,17340,3.25
1551667196.7727466,17360,2.4583332538604736
1551667316.0292737,17380,3.5833332538604736
1551667555.5866673,17420,2.25
1551667675.8824487,17440,3.2916667461395264
1551667796.3892062,17460,4.083333492279053
1551667916.2956226,17481,4.041666507720947
1551668036.3895798,17501,3.9166667461395264
1551668155.8785667,17521,4.625
1551668275.7581747,17541,3.2916667461395264
1551668395.890317,17561,3.0833332538604736
1551668515.4893627,17581,4.416666507720947
1551668635.5113153,17601,2.7916667461395264
1551668875.6218297,17641,3.2083332538604736
1551668996.1966062,17661,3.4583332538604736
1551669115.4991162,17681,1.75
1551669235.67224,17701,2.8333332538604736
1551669355.7743983,17721,3.2083332538604736
1551669476.3464022,17742,5.166666507720947
1551669596.8917723,17762,2.375
1551669716.1352663,17782,3.3333332538604736
1551669835.8962867,17802,3.4166667461395264
1551669955.848228,17822,3.4166667461395264
1551670075.5068545,17842,3.5416667461395264
1551670195.7783976,17862,3.3333332538604736
1551670315.8408136,17882,2.7916667461395264
1551670436.2085109,17903,3.625
1551670556.361091,17923,4.041666507720947
1551670676.2109332,17943,3.5
1551670796.254513,17963,2.7083332538604736
1551671035.5904398,18003,3.25
1551671155.659754,18023,4.541666507720947
