Wall time,Step,Value
1551562916.0162153,13,2.9401237964630127
1551563155.4007916,53,1.8034498691558838
1551563396.092161,92,1.2252600193023682
1551563515.7332737,112,1.2977659702301025
1551563636.1089728,132,1.0324240922927856
1551563756.2091362,152,1.0751070976257324
1551563876.187332,172,0.7606968879699707
1551563996.6550643,192,0.9216572642326355
1551564116.4870598,212,0.7558726668357849
1551564236.4155512,232,1.1612039804458618
1551564356.5373845,252,0.815434992313385
1551564476.1471448,272,0.9572376012802124
1551564596.112757,291,0.8264999985694885
1551564715.5870256,311,0.9744904637336731
1551564835.4222844,331,0.7635772228240967
1551564956.1119668,351,0.7066916823387146
1551565076.1585371,371,0.780684232711792
1551565196.5351548,391,0.8861231207847595
1551565316.3691378,411,0.5522204637527466
1551565436.4387977,431,0.7787929773330688
1551565556.3395658,451,0.7205350399017334
1551565675.8405452,470,0.8893054723739624
1551565795.9319487,490,0.7971480488777161
1551566035.9954684,530,0.6424758434295654
1551566396.5642512,590,0.6291024684906006
1551566515.8523865,609,0.8198322653770447
1551566635.5829186,629,0.6099226474761963
1551566755.6428823,649,0.6591598391532898
1551566875.7948806,669,0.5327003598213196
1551567116.4328718,709,0.9664452075958252
1551567236.0670967,728,0.7212292551994324
1551567356.1384,748,0.5262616276741028
1551567476.2571254,768,0.5072174668312073
1551567596.7400472,788,0.830588698387146
1551567835.4991903,827,0.6031972169876099
1551567955.7243135,847,0.6909545063972473
1551568076.0727382,867,0.6865018606185913
1551568196.4624243,887,0.3946356475353241
1551568316.4987984,907,0.6757451891899109
1551568436.267018,927,0.7050092220306396
1551568675.5939398,966,0.532258927822113
1551568795.8741915,986,0.7510586380958557
1551569036.3895621,1026,0.5956873893737793
1551569156.3930044,1046,0.723793625831604
1551569276.5306644,1066,0.6307445764541626
1551569396.9278288,1086,0.38352373242378235
1551569516.251037,1106,0.5067210793495178
1551569635.7134588,1125,0.4504701793193817
1551569875.5741255,1165,0.43899762630462646
1551569996.1643918,1185,0.5771037340164185
1551570116.2439976,1205,0.48871758580207825
1551570236.4314163,1225,0.6562291979789734
1551570356.4481611,1245,0.4173240661621094
1551570476.3912015,1265,0.5720093846321106
1551570596.8257523,1285,0.5889323353767395
1551570716.0459735,1304,0.43551525473594666
1551570836.0932982,1324,0.5590078830718994
1551570956.014403,1344,0.6583753824234009
1551571075.6425455,1364,0.5105495452880859
1551571315.7511683,1404,0.46871572732925415
1551571435.8847587,1424,0.6745370030403137
1551571556.1280894,1444,0.3357108533382416
1551571676.098255,1464,0.36136937141418457
1551571916.3119237,1504,0.43816348910331726
1551572036.4189892,1524,0.5599353313446045
1551572156.28627,1544,0.6428907513618469
1551572276.3807466,1564,0.36608585715293884
1551572516.217083,1604,0.5767913460731506
1551572636.5048053,1624,0.5124747157096863
1551572876.4683685,1664,0.49922049045562744
1551572996.6809685,1684,0.29874834418296814
1551573115.8825548,1703,0.39779168367385864
1551573236.007672,1723,0.572913646697998
1551573355.9712534,1743,0.5660060048103333
1551573475.6820076,1763,0.5760619044303894
1551573715.5299528,1803,0.4344315826892853
1551573835.6171772,1823,0.6197056770324707
1551573955.5435648,1843,0.6859422922134399
1551574075.4026656,1863,0.493535578250885
1551574315.583624,1903,0.3596118092536926
1551574435.7593896,1923,0.4694283604621887
1551574675.9661818,1963,0.39302968978881836
1551574796.520874,1983,0.40492454171180725
1551574916.1983094,2003,0.3435634970664978
1551575036.2538981,2023,0.6109768748283386
1551575156.5416207,2043,0.24905599653720856
1551575276.3151028,2063,0.5843427777290344
1551575396.647095,2083,0.4141511619091034
1551575516.41938,2103,0.5015127658843994
1551575756.4813106,2143,0.4071733057498932
1551575876.2918224,2163,0.47859272360801697
1551575996.6722555,2183,0.3750345706939697
1551576116.4642498,2203,0.3425178825855255
1551576356.4897463,2243,0.6308181285858154
1551576476.3955867,2263,0.36774805188179016
1551576596.6501238,2283,0.4559437334537506
1551576716.2499435,2303,0.5247899293899536
1551576836.315123,2323,0.3521473705768585
1551576956.2592237,2343,0.48106688261032104
1551577076.274881,2363,0.37003791332244873
1551577196.5436122,2383,0.475008487701416
1551577316.0931811,2403,0.3536699116230011
1551577436.160807,2423,0.7421435713768005
1551577556.2199812,2443,0.4745696783065796
1551577676.1743352,2463,0.4366272985935211
1551577796.5711596,2483,0.3871038258075714
1551577916.2998471,2503,0.40408188104629517
1551578036.2297971,2523,0.3441351354122162
1551578276.1718915,2563,0.5646302700042725
1551578396.5797436,2583,0.4591689705848694
1551578756.4931934,2643,0.4091857075691223
1551578876.455621,2663,0.3519359529018402
1551579116.359484,2703,0.464375376701355
1551579236.3962514,2723,0.3755218982696533
1551579476.6144085,2763,0.42748624086380005
1551579716.4045992,2803,0.32423046231269836
1551579836.170977,2823,0.3532920181751251
1551579956.1825528,2843,0.4871739447116852
1551580076.329875,2863,0.49877381324768066
1551580196.7501128,2883,0.5946144461631775
1551580316.3209882,2903,0.5659010410308838
1551580556.2965567,2943,0.3953695595264435
1551580676.2146227,2963,0.5142197608947754
1551580796.2285812,2983,0.4055347740650177
1551580916.2084434,3003,0.7279272079467773
1551581156.46476,3043,0.4747518301010132
1551581276.079771,3063,0.42817437648773193
1551581396.4630969,3083,0.3682442903518677
1551581636.1952965,3123,0.3511148691177368
1551581756.2333753,3143,0.49187058210372925
1551581876.3043308,3163,0.36230549216270447
1551582116.3386962,3203,0.32219797372817993
1551582236.4094505,3223,0.46749046444892883
1551582476.3466585,3263,0.6405429244041443
1551582596.678959,3283,0.33585280179977417
1551582836.1968224,3323,0.6448047757148743
1551582956.1436253,3343,0.4359284043312073
